"State","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
OK,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.842,,07/01/2018,06/30/2019
OK,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.739,,07/01/2018,06/30/2019
OK,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.570,,07/01/2018,06/30/2019
OK,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.753,,07/01/2018,06/30/2019
OK,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.657,,07/01/2018,06/30/2019
OK,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.742,,07/01/2018,06/30/2019
OK,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.082,,07/01/2018,06/30/2019
OK,HAI_3_SIR,SSI - Colon Surgery,0.900,,07/01/2018,06/30/2019
OK,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.460,,07/01/2018,06/30/2019
OK,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.943,,07/01/2018,06/30/2019
OK,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.669,,07/01/2018,06/30/2019
OK,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.629,,07/01/2018,06/30/2019
OK,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.934,,07/01/2018,06/30/2019
OK,HAI_5_SIR,MRSA Bacteremia,0.770,,07/01/2018,06/30/2019
OK,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.513,,07/01/2018,06/30/2019
OK,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.597,,07/01/2018,06/30/2019
OK,HAI_6_SIR,Clostridium Difficile (C.Diff),0.554,,07/01/2018,06/30/2019
OR,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.390,,07/01/2018,06/30/2019
OR,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.617,,07/01/2018,06/30/2019
OR,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.493,,07/01/2018,06/30/2019
OR,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.738,,07/01/2018,06/30/2019
OR,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.010,,07/01/2018,06/30/2019
OR,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.866,,07/01/2018,06/30/2019
OR,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.680,,07/01/2018,06/30/2019
OR,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.015,,07/01/2018,06/30/2019
OR,HAI_3_SIR,SSI - Colon Surgery,0.835,,07/01/2018,06/30/2019
OR,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.444,,07/01/2018,06/30/2019
OR,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.097,,07/01/2018,06/30/2019
OR,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.716,,07/01/2018,06/30/2019
OR,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.574,,07/01/2018,06/30/2019
OR,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.922,,07/01/2018,06/30/2019
OR,HAI_5_SIR,MRSA Bacteremia,0.733,,07/01/2018,06/30/2019
OR,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.579,,07/01/2018,06/30/2019
OR,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.683,,07/01/2018,06/30/2019
OR,HAI_6_SIR,Clostridium Difficile (C.Diff),0.629,,07/01/2018,06/30/2019
PA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.652,,07/01/2018,06/30/2019
PA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.758,,07/01/2018,06/30/2019
PA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.704,,07/01/2018,06/30/2019
PA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.721,,07/01/2018,06/30/2019
PA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.824,,07/01/2018,06/30/2019
PA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.771,,07/01/2018,06/30/2019
PA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.765,,07/01/2018,06/30/2019
PA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.943,,07/01/2018,06/30/2019
PA,HAI_3_SIR,SSI - Colon Surgery,0.850,,07/01/2018,06/30/2019
PA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.655,,07/01/2018,06/30/2019
PA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.017,,07/01/2018,06/30/2019
PA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.821,,07/01/2018,06/30/2019
PA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.598,,07/01/2018,06/30/2019
PA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.747,,07/01/2018,06/30/2019
PA,HAI_5_SIR,MRSA Bacteremia,0.669,,07/01/2018,06/30/2019
PA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.688,,07/01/2018,06/30/2019
PA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.739,,07/01/2018,06/30/2019
PA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.713,,07/01/2018,06/30/2019
PR,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,1.546,,07/01/2018,06/30/2019
PR,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,2.404,,07/01/2018,06/30/2019
PR,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),1.939,,07/01/2018,06/30/2019
PR,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.485,,07/01/2018,06/30/2019
PR,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.850,,07/01/2018,06/30/2019
PR,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.648,,07/01/2018,06/30/2019
PR,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,07/01/2018,06/30/2019
PR,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,07/01/2018,06/30/2019
PR,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,07/01/2018,06/30/2019
PR,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.040,,07/01/2018,06/30/2019
PR,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,3.949,,07/01/2018,06/30/2019
PR,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.801,,07/01/2018,06/30/2019
PR,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.210,,07/01/2018,06/30/2019
PR,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.268,,07/01/2018,06/30/2019
PR,HAI_5_SIR,MRSA Bacteremia,0.572,,07/01/2018,06/30/2019
PR,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.151,,07/01/2018,06/30/2019
PR,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.344,,07/01/2018,06/30/2019
PR,HAI_6_SIR,Clostridium Difficile (C.Diff),0.233,,07/01/2018,06/30/2019
RI,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.600,,07/01/2018,06/30/2019
RI,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.046,,07/01/2018,06/30/2019
RI,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.800,,07/01/2018,06/30/2019
RI,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.887,,07/01/2018,06/30/2019
RI,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.405,,07/01/2018,06/30/2019
RI,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),1.124,,07/01/2018,06/30/2019
RI,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.673,,07/01/2018,06/30/2019
RI,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.397,,07/01/2018,06/30/2019
RI,HAI_3_SIR,SSI - Colon Surgery,0.986,,07/01/2018,06/30/2019
RI,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.356,,07/01/2018,06/30/2019
RI,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.456,,07/01/2018,06/30/2019
RI,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.767,,07/01/2018,06/30/2019
RI,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.649,,07/01/2018,06/30/2019
RI,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.367,,07/01/2018,06/30/2019
RI,HAI_5_SIR,MRSA Bacteremia,0.959,,07/01/2018,06/30/2019
RI,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.772,,07/01/2018,06/30/2019
RI,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.965,,07/01/2018,06/30/2019
RI,HAI_6_SIR,Clostridium Difficile (C.Diff),0.864,,07/01/2018,06/30/2019
SC,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.577,,07/01/2018,06/30/2019
SC,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.775,,07/01/2018,06/30/2019
SC,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.671,,07/01/2018,06/30/2019
SC,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.765,,07/01/2018,06/30/2019
SC,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.969,,07/01/2018,06/30/2019
SC,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.863,,07/01/2018,06/30/2019
SC,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.640,,07/01/2018,06/30/2019
SC,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.936,,07/01/2018,06/30/2019
SC,HAI_3_SIR,SSI - Colon Surgery,0.777,,07/01/2018,06/30/2019
SC,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.773,,07/01/2018,06/30/2019
SC,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.319,,07/01/2018,06/30/2019
SC,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.019,,07/01/2018,06/30/2019
SC,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.983,,07/01/2018,06/30/2019
SC,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.298,,07/01/2018,06/30/2019
SC,HAI_5_SIR,MRSA Bacteremia,1.133,,07/01/2018,06/30/2019
SC,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.668,,07/01/2018,06/30/2019
SC,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.752,,07/01/2018,06/30/2019
SC,HAI_6_SIR,Clostridium Difficile (C.Diff),0.709,,07/01/2018,06/30/2019
SD,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.573,,07/01/2018,06/30/2019
SD,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.150,,07/01/2018,06/30/2019
SD,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.824,,07/01/2018,06/30/2019
SD,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.463,,07/01/2018,06/30/2019
SD,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.951,,07/01/2018,06/30/2019
SD,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.675,,07/01/2018,06/30/2019
SD,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.883,,07/01/2018,06/30/2019
SD,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.671,,07/01/2018,06/30/2019
SD,HAI_3_SIR,SSI - Colon Surgery,1.230,,07/01/2018,06/30/2019
SD,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.122,,07/01/2018,06/30/2019
SD,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.929,,07/01/2018,06/30/2019
SD,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.385,,07/01/2018,06/30/2019
SD,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.421,,07/01/2018,06/30/2019
SD,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.040,,07/01/2018,06/30/2019
SD,HAI_5_SIR,MRSA Bacteremia,0.679,,07/01/2018,06/30/2019
SD,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.572,,07/01/2018,06/30/2019
SD,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.755,,07/01/2018,06/30/2019
SD,HAI_6_SIR,Clostridium Difficile (C.Diff),0.658,,07/01/2018,06/30/2019
TN,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.590,,07/01/2018,06/30/2019
TN,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.729,,07/01/2018,06/30/2019
TN,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.657,,07/01/2018,06/30/2019
TN,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.697,,07/01/2018,06/30/2019
TN,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.840,,07/01/2018,06/30/2019
TN,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.766,,07/01/2018,06/30/2019
TN,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.794,,07/01/2018,06/30/2019
TN,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.038,,07/01/2018,06/30/2019
TN,HAI_3_SIR,SSI - Colon Surgery,0.909,,07/01/2018,06/30/2019
TN,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.543,,07/01/2018,06/30/2019
TN,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.923,,07/01/2018,06/30/2019
TN,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.714,,07/01/2018,06/30/2019
TN,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,1.080,,07/01/2018,06/30/2019
TN,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.339,,07/01/2018,06/30/2019
TN,HAI_5_SIR,MRSA Bacteremia,1.204,,07/01/2018,06/30/2019
TN,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.532,,07/01/2018,06/30/2019
TN,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.594,,07/01/2018,06/30/2019
TN,HAI_6_SIR,Clostridium Difficile (C.Diff),0.562,,07/01/2018,06/30/2019
TX,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.736,,07/01/2018,06/30/2019
TX,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.827,,07/01/2018,06/30/2019
TX,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.781,,07/01/2018,06/30/2019
TX,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.654,,07/01/2018,06/30/2019
TX,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.737,,07/01/2018,06/30/2019
TX,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.694,,07/01/2018,06/30/2019
TX,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.696,,07/01/2018,06/30/2019
TX,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.827,,07/01/2018,06/30/2019
TX,HAI_3_SIR,SSI - Colon Surgery,0.760,,07/01/2018,06/30/2019
TX,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.604,,07/01/2018,06/30/2019
TX,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.805,,07/01/2018,06/30/2019
TX,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.699,,07/01/2018,06/30/2019
TX,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.777,,07/01/2018,06/30/2019
TX,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.910,,07/01/2018,06/30/2019
TX,HAI_5_SIR,MRSA Bacteremia,0.842,,07/01/2018,06/30/2019
TX,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.540,,07/01/2018,06/30/2019
TX,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.574,,07/01/2018,06/30/2019
TX,HAI_6_SIR,Clostridium Difficile (C.Diff),0.557,,07/01/2018,06/30/2019
UT,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.486,,07/01/2018,06/30/2019
UT,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.769,,07/01/2018,06/30/2019
UT,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.615,,07/01/2018,06/30/2019
UT,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.764,,07/01/2018,06/30/2019
UT,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.112,,07/01/2018,06/30/2019
UT,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.926,,07/01/2018,06/30/2019
UT,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.818,,07/01/2018,06/30/2019
UT,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.331,,07/01/2018,06/30/2019
UT,HAI_3_SIR,SSI - Colon Surgery,1.051,,07/01/2018,06/30/2019
UT,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.676,,07/01/2018,06/30/2019
UT,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.403,,07/01/2018,06/30/2019
UT,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.990,,07/01/2018,06/30/2019
UT,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.485,,07/01/2018,06/30/2019
UT,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.926,,07/01/2018,06/30/2019
UT,HAI_5_SIR,MRSA Bacteremia,0.679,,07/01/2018,06/30/2019
UT,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.550,,07/01/2018,06/30/2019
UT,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.696,,07/01/2018,06/30/2019
UT,HAI_6_SIR,Clostridium Difficile (C.Diff),0.620,,07/01/2018,06/30/2019
VA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.520,,07/01/2018,06/30/2019
VA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.673,,07/01/2018,06/30/2019
VA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.593,,07/01/2018,06/30/2019
VA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.767,,07/01/2018,06/30/2019
VA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.942,,07/01/2018,06/30/2019
VA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.851,,07/01/2018,06/30/2019
VA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.626,,07/01/2018,06/30/2019
VA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.854,,07/01/2018,06/30/2019
VA,HAI_3_SIR,SSI - Colon Surgery,0.733,,07/01/2018,06/30/2019
VA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.761,,07/01/2018,06/30/2019
VA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.206,,07/01/2018,06/30/2019
VA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.964,,07/01/2018,06/30/2019
VA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.762,,07/01/2018,06/30/2019
VA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.004,,07/01/2018,06/30/2019
VA,HAI_5_SIR,MRSA Bacteremia,0.877,,07/01/2018,06/30/2019
VA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.538,,07/01/2018,06/30/2019
VA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.600,,07/01/2018,06/30/2019
VA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.568,,07/01/2018,06/30/2019
VI,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,Not Available,5,07/01/2018,06/30/2019
VI,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,Not Available,5,07/01/2018,06/30/2019
VI,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),Not Available,5,07/01/2018,06/30/2019
VI,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,Not Available,5,07/01/2018,06/30/2019
VI,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,Not Available,5,07/01/2018,06/30/2019
VI,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),Not Available,5,07/01/2018,06/30/2019
VI,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,07/01/2018,06/30/2019
VI,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,07/01/2018,06/30/2019
VI,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,07/01/2018,06/30/2019
VI,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,07/01/2018,06/30/2019
VI,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,07/01/2018,06/30/2019
VI,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,07/01/2018,06/30/2019
VI,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,Not Available,5,07/01/2018,06/30/2019
VI,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,Not Available,5,07/01/2018,06/30/2019
VI,HAI_5_SIR,MRSA Bacteremia,Not Available,5,07/01/2018,06/30/2019
VI,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,Not Available,5,07/01/2018,06/30/2019
VI,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,Not Available,5,07/01/2018,06/30/2019
VI,HAI_6_SIR,Clostridium Difficile (C.Diff),Not Available,5,07/01/2018,06/30/2019
VT,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.231,,07/01/2018,06/30/2019
VT,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.871,,07/01/2018,06/30/2019
VT,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.475,,07/01/2018,06/30/2019
VT,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,1.184,,07/01/2018,06/30/2019
VT,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,2.053,,07/01/2018,06/30/2019
VT,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),1.574,,07/01/2018,06/30/2019
VT,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.864,,07/01/2018,06/30/2019
VT,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,2.191,,07/01/2018,06/30/2019
VT,HAI_3_SIR,SSI - Colon Surgery,1.414,,07/01/2018,06/30/2019
VT,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.094,,07/01/2018,06/30/2019
VT,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.854,,07/01/2018,06/30/2019
VT,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.561,,07/01/2018,06/30/2019
VT,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.171,,07/01/2018,06/30/2019
VT,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.876,,07/01/2018,06/30/2019
VT,HAI_5_SIR,MRSA Bacteremia,0.421,,07/01/2018,06/30/2019
VT,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.584,,07/01/2018,06/30/2019
VT,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.864,,07/01/2018,06/30/2019
VT,HAI_6_SIR,Clostridium Difficile (C.Diff),0.714,,07/01/2018,06/30/2019
WA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.449,,07/01/2018,06/30/2019
WA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.595,,07/01/2018,06/30/2019
