Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,37830,Anderson,0.853715,0.875869,0.854268,0.876997,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.873075,0.876861,0 out of 10,1 out of 9,1 out of 10,0.882266,0.909532,0.878091,0.876811,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.027932,0.023860,9 out of 10,8 out of 9,9 out of 10
440035,TENNOVA HEALTHCARE-CLARKSVILLE,651 DUNLOP LANE,CLARKSVILLE,TN,37040,Montgomery,0.853715,0.875869,0.836960,0.872681,8 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.835831,0.879899,0 out of 10,6 out of 9,6 out of 10,0.882266,0.909532,0.833945,0.886247,2 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.040655,0.023475,9 out of 10,9 out of 9,9 out of 10
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,37232,Davidson,0.853715,0.875869,0.863251,0.881550,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.864509,0.892781,5 out of 10,6 out of 9,6 out of 10,0.882266,0.909532,0.871156,0.895566,5 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.033497,0.025108,8 out of 10,8 out of 9,8 out of 10
440046,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,37055,Dickson,0.853715,0.875869,0.855352,0.863162,4 out of 10,3 out of 9,4 out of 10,0.881090,0.906068,0.882676,0.880799,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.890325,0.903507,8 out of 10,6 out of 9,8 out of 10,0.032229,0.023178,0.044764,0.029146,4 out of 10,7 out of 9,7 out of 10
440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,Shelby,0.853715,0.875869,0.865204,0.862025,4 out of 10,0 out of 9,4 out of 10,0.881090,0.906068,0.878442,0.887850,3 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.881852,0.921771,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.034066,0.026552,6 out of 10,6 out of 9,6 out of 10
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,Shelby,0.853715,0.875869,0.857666,0.870648,7 out of 10,7 out of 9,7 out of 10,0.881090,0.906068,0.876165,0.884189,2 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.861704,0.899741,6 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,0.027533,0.019947,10 out of 10,9 out of 9,10 out of 10
440050,GREENEVILLE COMMUNITY HOSPITAL,1420 TUSCULUM BOULEVARD,GREENEVILLE,TN,37745,Greene,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.877586,0.879218,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.890409,0.879093,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,Not Available,0.037334,0 out of 10,Not Available,0 out of 10
440053,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,Rutherford,0.853715,0.875869,0.837587,0.859094,3 out of 10,5 out of 9,5 out of 10,0.881090,0.906068,0.871558,0.880449,0 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.867253,0.862903,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.020598,0.017853,10 out of 10,9 out of 9,10 out of 10
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,JEFFERSON CITY,TN,37760,Jefferson,0.853715,0.875869,0.866959,0.865389,5 out of 10,0 out of 9,5 out of 10,0.881090,0.906068,0.890364,0.885102,2 out of 10,0 out of 9,2 out of 10,0.882266,0.909532,0.871198,0.895870,5 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.038563,Not Available,Not Available,Not Available,Not Available
440057,CLAIBORNE MEDICAL CENTER,1850 OLD KNOXVILLE HIGHWAY,TAZEWELL,TN,37879,Claiborne,0.853715,0.875869,0.855013,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.899134,0.880267,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.882134,0.887819,2 out of 10,2 out of 9,2 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,Franklin,0.853715,0.875869,0.854540,0.867695,6 out of 10,6 out of 9,6 out of 10,0.881090,0.906068,0.879344,0.878943,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.861782,0.885319,2 out of 10,4 out of 9,4 out of 10,0.032229,0.023178,0.026402,0.032088,1 out of 10,0 out of 9,1 out of 10
440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,38501,Putnam,0.853715,0.875869,0.871017,0.872997,8 out of 10,4 out of 9,8 out of 10,0.881090,0.906068,0.885318,0.871901,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.869392,0.893378,4 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.025007,0.016896,10 out of 10,9 out of 9,10 out of 10
440061,WEST TENNESSEE HEALTHCARE VOLUNTEER HOSPITAL,161 MOUNT PELIA RD,MARTIN,TN,38237,Weakley,0.853715,0.875869,0.836896,0.869141,7 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.882971,0.895687,6 out of 10,5 out of 9,6 out of 10,0.882266,0.909532,0.869088,0.880377,0 out of 10,2 out of 9,2 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,Washington,0.853715,0.875869,0.851486,0.879654,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.880846,0.861993,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.878999,0.878825,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.038620,0.029528,3 out of 10,5 out of 9,5 out of 10
440065,NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,SPRINGFIELD,TN,37172,Robertson,0.853715,0.875869,0.850728,0.872770,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.870460,0.889919,4 out of 10,5 out of 9,5 out of 10,0.882266,0.909532,0.843928,0.867808,0 out of 10,3 out of 9,3 out of 10,0.032229,0.023178,0.034976,0.030892,2 out of 10,3 out of 9,3 out of 10
440068,STARR REGIONAL MEDICAL CENTER ATHENS,1114 W MADISON AVE,ATHENS,TN,37371,McMinn,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.846364,0.861532,0 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.770076,0.844768,0 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.030541,Not Available,Not Available,Not Available,Not Available
440072,WEST TENNESSEE HEALTHCARE DYERSBURG HOSPITAL,400 EAST TICKLE STREET,DYERSBURG,TN,38024,Dyer,0.853715,0.875869,0.870245,0.881635,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.888702,0.880243,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.873060,0.896731,5 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,38401,Maury,0.853715,0.875869,0.860511,0.865516,5 out of 10,3 out of 9,5 out of 10,0.881090,0.906068,0.841718,0.889177,3 out of 10,7 out of 9,7 out of 10,0.882266,0.909532,0.874794,0.852223,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.026689,0.019418,10 out of 10,9 out of 9,10 out of 10
440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,TN,37862,Sevier,0.853715,0.875869,0.850094,0.868133,6 out of 10,6 out of 9,6 out of 10,0.881090,0.906068,0.874703,0.892025,4 out of 10,5 out of 9,5 out of 10,0.882266,0.909532,0.886484,0.877550,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.026539,0.023926,9 out of 10,7 out of 9,9 out of 10
440082,SAINT THOMAS WEST HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,Davidson,0.853715,0.875869,0.858572,0.879659,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.891304,0.887122,3 out of 10,0 out of 9,3 out of 10,0.882266,0.909532,0.886272,0.886008,2 out of 10,0 out of 9,2 out of 10,0.032229,0.023178,0.026837,0.021308,10 out of 10,9 out of 9,10 out of 10
440083,JAMESTOWN REGIONAL MEDICAL CENTER,436 CENTRAL AVENUE WEST,JAMESTOWN,TN,38556,Fentress,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.870725,0.873260,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.879524,0.904585,8 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440084,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,SWEETWATER,TN,37874,Monroe,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.889156,0.870111,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.889805,0.915987,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,CHATTANOOGA,TN,37404,Hamilton,0.853715,0.875869,0.854769,0.876157,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.874201,0.882677,1 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.892648,0.910487,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.024635,0.014448,10 out of 10,9 out of 9,10 out of 10
440102,LINCOLN MEDICAL CENTER,106 MEDICAL CENTER BLVD,FAYETTEVILLE,TN,37334,Lincoln,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.854519,0.870282,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.877221,0.885579,2 out of 10,2 out of 9,2 out of 10,0.032229,0.023178,0.035495,0.023448,9 out of 10,9 out of 9,9 out of 10
440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,37403,Hamilton,0.853715,0.875869,0.827098,0.834940,0 out of 10,1 out of 9,1 out of 10,0.881090,0.906068,0.870847,0.860007,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.849795,0.899257,6 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.036724,0.023166,10 out of 10,9 out of 9,10 out of 10
440109,HARDIN MEDICAL CENTER,935 WAYNE ROAD,SAVANNAH,TN,38372,Hardin,0.853715,0.875869,0.856070,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.868389,0.885473,2 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.847823,0.890703,3 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440110,FORT LOUDON MEDICAL CENTER,550 FORT LOUDON MEDICAL CENTER DR,LENOIR CITY,TN,37772,Loudon,0.853715,0.875869,0.852299,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.893446,0.892096,4 out of 10,0 out of 9,4 out of 10,0.882266,0.909532,0.903758,0.888226,2 out of 10,0 out of 9,2 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,37208,Davidson,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,Not Available,0.894405,5 out of 10,Not Available,5 out of 10,0.882266,0.909532,Not Available,Not Available,Not Available,Not Available,Not Available,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440120,TENNOVA HEALTHCARE-NORTH KNOXVILLE MEDICAL CENTER,7565 DANNAHER WAY POWELL,POWELL,TN,37849,Knox,0.853715,0.875869,0.858170,0.857958,2 out of 10,0 out of 9,2 out of 10,0.881090,0.906068,0.850778,0.853494,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.854577,0.894760,5 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,0.028183,0.026880,6 out of 10,2 out of 9,6 out of 10
440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,Knox,0.853715,0.875869,0.857403,0.886865,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.860217,0.868040,0 out of 10,1 out of 9,1 out of 10,0.882266,0.909532,0.860327,0.899521,6 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,0.023289,0.017693,10 out of 10,9 out of 9,10 out of 10
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,TN,38261,Obion,0.853715,0.875869,0.856220,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.862278,0.894764,5 out of 10,7 out of 9,7 out of 10,0.882266,0.909532,0.864423,0.893615,4 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.034320,0.029151,4 out of 10,4 out of 9,4 out of 10
440132,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,PARIS,TN,38242,Henry,0.853715,0.875869,0.831952,0.862435,4 out of 10,6 out of 9,6 out of 10,0.881090,0.906068,0.880216,0.873943,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.869474,0.906991,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.043321,0.019346,10 out of 10,9 out of 9,10 out of 10
440133,SAINT THOMAS MIDTOWN HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,37236,Davidson,0.853715,0.875869,0.840258,0.859267,3 out of 10,5 out of 9,5 out of 10,0.881090,0.906068,0.874363,0.888669,3 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.885818,0.912477,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.017827,0.023747,9 out of 10,0 out of 9,9 out of 10
440137,TENNOVA HEALTHCARE-SHELBYVILLE,2835 HWY 231 NORTH,SHELBYVILLE,TN,37160,Bedford,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.864782,0.890732,4 out of 10,6 out of 9,6 out of 10,0.882266,0.909532,0.863349,0.900910,7 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440144,TENNOVA HEALTHCARE-HARTON,1801 N JACKSON ST BOX 460,TULLAHOMA,TN,37388,Coffee,0.853715,0.875869,0.844451,0.880190,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.878175,0.889872,4 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.852695,0.886539,2 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.031894,0.024220,8 out of 10,8 out of 9,8 out of 10
440148,SAINT THOMAS DEKALB HOSPITAL,520 W MAIN ST,SMITHVILLE,TN,37166,DeKalb,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.866665,0.899906,7 out of 10,8 out of 9,8 out of 10,0.882266,0.909532,0.894347,0.905280,8 out of 10,7 out of 9,8 out of 10,0.032229,0.023178,0.035156,Not Available,Not Available,Not Available,Not Available
440150,TRISTAR SUMMIT MEDICAL CENTER,5655 FRIST BLVD,HERMITAGE,TN,37076,Davidson,0.853715,0.875869,0.833338,0.872552,8 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.865024,0.869889,0 out of 10,1 out of 9,1 out of 10,0.882266,0.909532,0.874419,0.912579,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.042578,0.037174,0 out of 10,2 out of 9,2 out of 10
440151,SAINT THOMAS RIVER PARK HOSPITAL,1559 SPARTA STREET,MC MINNVILLE,TN,37110,Warren,0.853715,0.875869,0.857475,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.881577,0.882169,1 out of 10,0 out of 9,1 out of 10,0.882266,0.909532,0.890630,0.909242,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.036734,0.026937,6 out of 10,7 out of 9,7 out of 10
440152,REGIONAL ONE HEALTH,877 JEFFERSON AVENUE,MEMPHIS,TN,38103,Shelby,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,Not Available,0.889580,4 out of 10,Not Available,4 out of 10,0.882266,0.909532,Not Available,Not Available,Not Available,Not Available,Not Available,0.032229,0.023178,0.035218,0.030218,2 out of 10,4 out of 9,4 out of 10
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,435 2ND ST,NEWPORT,TN,37821,Cocke,0.853715,0.875869,Not Available,0.880522,10 out of 10,Not Available,10 out of 10,0.881090,0.906068,0.882982,0.877354,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.893493,0.900569,7 out of 10,4 out of 9,7 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,37404,Hamilton,0.853715,0.875869,0.848209,0.863690,5 out of 10,5 out of 9,5 out of 10,0.881090,0.906068,0.849724,0.870485,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.852824,0.881183,0 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.032990,0.026824,6 out of 10,6 out of 9,6 out of 10
440161,TRISTAR CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,37203,Davidson,0.853715,0.875869,0.854827,0.881739,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.891489,0.892787,5 out of 10,0 out of 9,5 out of 10,0.882266,0.909532,0.853760,0.875021,0 out of 10,3 out of 9,3 out of 10,0.032229,0.023178,0.027645,0.020168,10 out of 10,9 out of 9,10 out of 10
440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,TN,37923,Knox,0.853715,0.875869,0.856793,0.865227,5 out of 10,4 out of 9,5 out of 10,0.881090,0.906068,0.866049,0.840305,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.868912,0.862959,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.032978,0.017652,10 out of 10,9 out of 9,10 out of 10
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,HWY 43 S BOX 847,LAWRENCEBURG,TN,38464,Lawrence,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.876241,0.871003,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.908024,0.918782,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440176,INDIAN PATH COMMUNITY HOSPITAL,2000 BROOKSIDE DR,KINGSPORT,TN,37660,Sullivan,0.853715,0.875869,0.850361,0.877422,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.908085,0.886243,2 out of 10,0 out of 9,2 out of 10,0.882266,0.909532,0.888757,0.917845,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.037347,0.035420,0 out of 10,1 out of 9,1 out of 10
440180,"JELLICO MEDICAL CENTER, INC",188 HOSPITAL LANE,JELLICO,TN,37762,Campbell,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.881670,0.883715,1 out of 10,0 out of 9,1 out of 10,0.882266,0.909532,0.869259,0.889422,3 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440183,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,Shelby,0.853715,0.875869,0.865700,0.858464,2 out of 10,0 out of 9,2 out of 10,0.881090,0.906068,0.890124,0.885373,2 out of 10,0 out of 9,2 out of 10,0.882266,0.909532,0.851810,0.898159,6 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.033108,0.021577,10 out of 10,9 out of 9,10 out of 10
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,JOHNSON CITY,TN,37604,Washington,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.896661,0.880623,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.913573,0.901629,7 out of 10,0 out of 9,7 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440185,TENNOVA HEALTHCARE-CLEVELAND,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,Bradley,0.853715,0.875869,0.849541,0.868557,7 out of 10,7 out of 9,7 out of 10,0.881090,0.906068,0.866386,0.873178,0 out of 10,1 out of 9,1 out of 10,0.882266,0.909532,0.874451,0.887588,2 out of 10,3 out of 9,3 out of 10,0.032229,0.023178,0.025257,0.038677,0 out of 10,0 out of 9,0 out of 10
440187,LIVINGSTON REGIONAL HOSPITAL,315 OAK ST BOX 550,LIVINGSTON,TN,38570,Overton,0.853715,0.875869,0.839129,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.859650,0.857607,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.841229,0.881734,0 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440192,SAINT THOMAS HIGHLANDS HOSPITAL,401 SEWELL DR,SPARTA,TN,38583,White,0.853715,0.875869,0.848732,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.865698,0.880022,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.866543,0.879179,0 out of 10,2 out of 9,2 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
440193,TENNOVA HEALTHCARE-LEBANON,1411 BADDOUR PARKWAY,LEBANON,TN,37087,Wilson,0.853715,0.875869,0.858630,0.880917,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.892729,0.882092,1 out of 10,0 out of 9,1 out of 10,0.882266,0.909532,0.886047,0.895248,5 out of 10,3 out of 9,5 out of 10,0.032229,0.023178,0.035596,0.028441,4 out of 10,5 out of 9,5 out of 10
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND RD,HENDERSONVILLE,TN,37075,Sumner,0.853715,0.875869,0.859065,0.873230,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.866152,0.892694,5 out of 10,6 out of 9,6 out of 10,0.882266,0.909532,0.836664,0.884647,1 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.030614,0.024593,8 out of 10,8 out of 9,8 out of 10
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,391 WALLACE RD,NASHVILLE,TN,37211,Davidson,0.853715,0.875869,0.833196,0.873040,8 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.884290,0.868983,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.875537,0.896107,5 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.037670,0.021452,10 out of 10,9 out of 9,10 out of 10
440227,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,37167,Rutherford,0.853715,0.875869,0.862563,0.857217,2 out of 10,0 out of 9,2 out of 10,0.881090,0.906068,0.868329,0.881697,1 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.858869,0.897740,6 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,0.040468,0.025887,7 out of 10,8 out of 9,8 out of 10
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,Shelby,0.853715,0.875869,0.851187,0.859074,3 out of 10,3 out of 9,3 out of 10,0.881090,0.906068,0.869187,0.881401,1 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.857506,0.904852,8 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.029053,0.029844,3 out of 10,0 out of 9,3 out of 10
450002,THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS,2001 N OREGON ST,EL PASO,TX,79902,El Paso,0.853715,0.875869,0.835374,0.878663,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.897510,0.891694,4 out of 10,0 out of 9,4 out of 10,0.882266,0.909532,0.865340,0.894168,4 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.037318,0.031278,1 out of 10,4 out of 9,4 out of 10
450007,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,TX,78028,Kerr,0.853715,0.875869,0.849501,0.864495,5 out of 10,5 out of 9,5 out of 10,0.881090,0.906068,0.880319,0.875219,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.859029,0.879168,0 out of 10,3 out of 9,3 out of 10,0.032229,0.023178,0.041515,0.026134,7 out of 10,8 out of 9,8 out of 10
450010,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,TX,76301,Wichita,0.853715,0.875869,0.835309,0.857430,2 out of 10,5 out of 9,5 out of 10,0.881090,0.906068,0.845741,0.864711,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.851048,0.893375,4 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,0.033011,0.027793,5 out of 10,5 out of 9,5 out of 10
450011,ST JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DR,BRYAN,TX,77802,Brazos,0.853715,0.875869,0.848301,0.864617,5 out of 10,5 out of 9,5 out of 10,0.881090,0.906068,0.873492,0.898493,7 out of 10,7 out of 9,7 out of 10,0.882266,0.909532,0.887993,0.913947,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.029455,0.024689,8 out of 10,7 out of 9,8 out of 10
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,5200 HARRY HINES BLVD,DALLAS,TX,75235,Dallas,0.853715,0.875869,0.860595,0.867625,6 out of 10,4 out of 9,6 out of 10,0.881090,0.906068,0.888548,0.908817,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.876704,0.915849,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.030276,0.033398,0 out of 10,0 out of 9,0 out of 10
