year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45029,Colleton County,SOUTH CAROLINA,Rural,All,"undefined",18286
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45031,Darlington County,SOUTH CAROLINA,Urban,All,"undefined",8609
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45033,Dillon County,SOUTH CAROLINA,Rural,All,"undefined",7219
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45035,Dorchester County,SOUTH CAROLINA,Urban,All,"undefined",14007
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45037,Edgefield County,SOUTH CAROLINA,Urban,All,"undefined",23249
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45039,Fairfield County,SOUTH CAROLINA,Urban,All,"undefined",13326
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45041,Florence County,SOUTH CAROLINA,Urban,All,"undefined",9212
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45043,Georgetown County,SOUTH CAROLINA,Rural,All,"undefined",10361
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45045,Greenville County,SOUTH CAROLINA,Urban,All,"undefined",19845
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45047,Greenwood County,SOUTH CAROLINA,Rural,All,"undefined",19093
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45049,Hampton County,SOUTH CAROLINA,Rural,All,"undefined",17501
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45051,Horry County,SOUTH CAROLINA,Urban,All,"undefined",12855
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45053,Jasper County,SOUTH CAROLINA,Rural,All,"undefined",20126
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45055,Kershaw County,SOUTH CAROLINA,Urban,All,"undefined",12345
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45057,Lancaster County,SOUTH CAROLINA,Rural,All,"undefined",16704
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45059,Laurens County,SOUTH CAROLINA,Urban,All,"undefined",18282
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45061,Lee County,SOUTH CAROLINA,Rural,All,"undefined",8084
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45063,Lexington County,SOUTH CAROLINA,Urban,All,"undefined",14697
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45065,McCormick County,SOUTH CAROLINA,Rural,All,"undefined",11537
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45067,Marion County,SOUTH CAROLINA,Rural,All,"undefined",8364
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45069,Marlboro County,SOUTH CAROLINA,Rural,All,"undefined",8069
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45071,Newberry County,SOUTH CAROLINA,Rural,All,"undefined",14104
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45073,Oconee County,SOUTH CAROLINA,Rural,All,"undefined",17096
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45075,Orangeburg County,SOUTH CAROLINA,Rural,All,"undefined",13992
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45077,Pickens County,SOUTH CAROLINA,Urban,All,"undefined",17798
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45079,Richland County,SOUTH CAROLINA,Urban,All,"undefined",16488
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45081,Saluda County,SOUTH CAROLINA,Urban,All,"undefined",15627
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45083,Spartanburg County,SOUTH CAROLINA,Urban,All,"undefined",14901
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45085,Sumter County,SOUTH CAROLINA,Urban,All,"undefined",15402
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45087,Union County,SOUTH CAROLINA,Rural,All,"undefined",15040
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45089,Williamsburg County,SOUTH CAROLINA,Rural,All,"undefined",8872
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45091,York County,SOUTH CAROLINA,Urban,All,"undefined",12232
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46005,Beadle County,SOUTH DAKOTA,Rural,All,"undefined",15709
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46011,Brookings County,SOUTH DAKOTA,Rural,All,"undefined",22245
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46013,Brown County,SOUTH DAKOTA,Rural,All,"undefined",9034
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46019,Butte County,SOUTH DAKOTA,Rural,All,"undefined",11532
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46027,Clay County,SOUTH DAKOTA,Rural,All,"undefined",14603
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46029,Codington County,SOUTH DAKOTA,Rural,All,"undefined",9514
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46031,Corson County,SOUTH DAKOTA,Rural,All,"undefined",12828
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46033,Custer County,SOUTH DAKOTA,Rural,All,"undefined",27082
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46035,Davison County,SOUTH DAKOTA,Rural,All,"undefined",12613
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46065,Hughes County,SOUTH DAKOTA,Rural,All,"undefined",15271
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46077,Kingsbury County,SOUTH DAKOTA,Rural,All,"undefined",15290
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46079,Lake County,SOUTH DAKOTA,Rural,All,"undefined",26661
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46081,Lawrence County,SOUTH DAKOTA,Rural,All,"undefined",14027
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46083,Lincoln County,SOUTH DAKOTA,Urban,All,"undefined",16824
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46093,Meade County,SOUTH DAKOTA,Urban,All,"undefined",12807
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46099,Minnehaha County,SOUTH DAKOTA,Urban,All,"undefined",13085
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46103,Pennington County,SOUTH DAKOTA,Urban,All,"undefined",20774
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46109,Roberts County,SOUTH DAKOTA,Rural,All,"undefined",9210
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46113,Shannon County,SOUTH DAKOTA,Rural,All,"undefined",21722
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46115,Spink County,SOUTH DAKOTA,Rural,All,"undefined",7930
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46121,Todd County,SOUTH DAKOTA,Rural,All,"undefined",17174
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46123,Tripp County,SOUTH DAKOTA,Rural,All,"undefined",18333
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46127,Union County,SOUTH DAKOTA,Urban,All,"undefined",13636
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46135,Yankton County,SOUTH DAKOTA,Rural,All,"undefined",15352
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47001,Anderson County,TENNESSEE,Urban,All,"undefined",8895
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47003,Bedford County,TENNESSEE,Rural,All,"undefined",13074
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47005,Benton County,TENNESSEE,Rural,All,"undefined",17534
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47007,Bledsoe County,TENNESSEE,Rural,All,"undefined",14454
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47009,Blount County,TENNESSEE,Urban,All,"undefined",9763
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47011,Bradley County,TENNESSEE,Urban,All,"undefined",11546
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47013,Campbell County,TENNESSEE,Rural,All,"undefined",10957
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47015,Cannon County,TENNESSEE,Urban,All,"undefined",13659
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47017,Carroll County,TENNESSEE,Rural,All,"undefined",16166
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47019,Carter County,TENNESSEE,Urban,All,"undefined",12795
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47021,Cheatham County,TENNESSEE,Urban,All,"undefined",11599
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47023,Chester County,TENNESSEE,Urban,All,"undefined",13586
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47025,Claiborne County,TENNESSEE,Rural,All,"undefined",12369
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47027,Clay County,TENNESSEE,Rural,All,"undefined",14561
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47029,Cocke County,TENNESSEE,Rural,All,"undefined",11877
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47031,Coffee County,TENNESSEE,Rural,All,"undefined",10613
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47033,Crockett County,TENNESSEE,Rural,All,"undefined",14369
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47035,Cumberland County,TENNESSEE,Rural,All,"undefined",11292
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47037,Davidson County,TENNESSEE,Urban,All,"undefined",10615
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47039,Decatur County,TENNESSEE,Rural,All,"undefined",16212
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47041,DeKalb County,TENNESSEE,Rural,All,"undefined",16453
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47043,Dickson County,TENNESSEE,Urban,All,"undefined",14307
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47045,Dyer County,TENNESSEE,Rural,All,"undefined",11384
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47047,Fayette County,TENNESSEE,Urban,All,"undefined",18332
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47049,Fentress County,TENNESSEE,Rural,All,"undefined",10349
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47051,Franklin County,TENNESSEE,Rural,All,"undefined",12710
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47053,Gibson County,TENNESSEE,Rural,All,"undefined",13921
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47055,Giles County,TENNESSEE,Rural,All,"undefined",11720
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47057,Grainger County,TENNESSEE,Urban,All,"undefined",7930
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47059,Greene County,TENNESSEE,Rural,All,"undefined",9794
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47061,Grundy County,TENNESSEE,Rural,All,"undefined",12372
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47063,Hamblen County,TENNESSEE,Urban,All,"undefined",10281
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47065,Hamilton County,TENNESSEE,Urban,All,"undefined",13087
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47069,Hardeman County,TENNESSEE,Rural,All,"undefined",13308
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47071,Hardin County,TENNESSEE,Rural,All,"undefined",16985
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47073,Hawkins County,TENNESSEE,Urban,All,"undefined",9456
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47075,Haywood County,TENNESSEE,Rural,All,"undefined",13153
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47077,Henderson County,TENNESSEE,Rural,All,"undefined",13797
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47079,Henry County,TENNESSEE,Rural,All,"undefined",15345
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47081,Hickman County,TENNESSEE,Urban,All,"undefined",11389
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47083,Houston County,TENNESSEE,Rural,All,"undefined",10297
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47085,Humphreys County,TENNESSEE,Rural,All,"undefined",14934
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47087,Jackson County,TENNESSEE,Rural,All,"undefined",8481
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47089,Jefferson County,TENNESSEE,Urban,All,"undefined",8157
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47091,Johnson County,TENNESSEE,Rural,All,"undefined",8972
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47093,Knox County,TENNESSEE,Urban,All,"undefined",8753
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47095,Lake County,TENNESSEE,Rural,All,"undefined",17631
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47097,Lauderdale County,TENNESSEE,Rural,All,"undefined",11108
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47099,Lawrence County,TENNESSEE,Rural,All,"undefined",15600
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47101,Lewis County,TENNESSEE,Rural,All,"undefined",6166
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47103,Lincoln County,TENNESSEE,Rural,All,"undefined",13609
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47105,Loudon County,TENNESSEE,Urban,All,"undefined",10072
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47107,McMinn County,TENNESSEE,Rural,All,"undefined",10554
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47109,McNairy County,TENNESSEE,Rural,All,"undefined",13558
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47111,Macon County,TENNESSEE,Urban,All,"undefined",14472
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47113,Madison County,TENNESSEE,Urban,All,"undefined",12857
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47115,Marion County,TENNESSEE,Urban,All,"undefined",12710
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47117,Marshall County,TENNESSEE,Rural,All,"undefined",15992
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47119,Maury County,TENNESSEE,Rural,All,"undefined",11973
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47121,Meigs County,TENNESSEE,Rural,All,"undefined",14548
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47123,Monroe County,TENNESSEE,Rural,All,"undefined",10659
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47125,Montgomery County,TENNESSEE,Urban,All,"undefined",10733
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47129,Morgan County,TENNESSEE,Rural,All,"undefined",11677
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47131,Obion County,TENNESSEE,Rural,All,"undefined",16562
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47133,Overton County,TENNESSEE,Rural,All,"undefined",10622
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47135,Perry County,TENNESSEE,Rural,All,"undefined",10225
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47139,Polk County,TENNESSEE,Urban,All,"undefined",17007
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47141,Putnam County,TENNESSEE,Rural,All,"undefined",15001
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47143,Rhea County,TENNESSEE,Rural,All,"undefined",17726
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47145,Roane County,TENNESSEE,Rural,All,"undefined",9178
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47147,Robertson County,TENNESSEE,Urban,All,"undefined",13127
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47149,Rutherford County,TENNESSEE,Urban,All,"undefined",12863
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47151,Scott County,TENNESSEE,Rural,All,"undefined",15831
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47153,Sequatchie County,TENNESSEE,Urban,All,"undefined",12394
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47155,Sevier County,TENNESSEE,Rural,All,"undefined",14065
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47157,Shelby County,TENNESSEE,Urban,All,"undefined",16692
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47159,Smith County,TENNESSEE,Urban,All,"undefined",11812
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47161,Stewart County,TENNESSEE,Urban,All,"undefined",15547
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47163,Sullivan County,TENNESSEE,Urban,All,"undefined",10573
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47165,Sumner County,TENNESSEE,Urban,All,"undefined",11912
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47167,Tipton County,TENNESSEE,Urban,All,"undefined",18298
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47169,Trousdale County,TENNESSEE,Urban,All,"undefined",11304
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47171,Unicoi County,TENNESSEE,Urban,All,"undefined",9683
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47173,Union County,TENNESSEE,Urban,All,"undefined",21506
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47177,Warren County,TENNESSEE,Rural,All,"undefined",12185
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47179,Washington County,TENNESSEE,Urban,All,"undefined",9905
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47181,Wayne County,TENNESSEE,Rural,All,"undefined",14170
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47183,Weakley County,TENNESSEE,Rural,All,"undefined",14316
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47185,White County,TENNESSEE,Rural,All,"undefined",11857
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47187,Williamson County,TENNESSEE,Urban,All,"undefined",12777
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47189,Wilson County,TENNESSEE,Urban,All,"undefined",14032
